play_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,extra_point_prob,two_point_conversion_prob,wp,home_wp,wpa,home_wp_post,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa
1192,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,50,50.0,2024-01-28,707.0,707.0,2507.0,Half1,0,5.0,0,2,2.0,0,11:47,MID 50,10,29.0,(11:47) (Shotgun) 16-J.Goff sacked at DET 45 for -5 yards (97-N.Bosa).,pass,-5.0,1,0,1.0,0,0,0,,,,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,14.0,7.0,7.0,14.0,7.0,7.0,0.0,0.0,0.695625841617584,0.304374158382416,-0.0324041843414307,0.336778342723846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035717,N.Bosa,,,00-0035717,N.Bosa,,,,,,,,,SF,,00-0035717,,N.Bosa,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,00-0035717,N.Bosa,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,19,0,Punt,1192,"1/28/24, 18:41:17",2024-01-29T00:27:50.010Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,SACK,0,,2024-01-29T00:27:53.923Z,,5,Punt,2024-01-29T00:23:51.607Z,7.0,3:32,2.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,13:49,10:17,DET 25,SF 46,1043.0,1237.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,,,1,0,0.0,0,1,00-0033106,,,J.Goff,16.0,00-0033106,,,,,0,0,-1.54159092181362
1212,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,DET,55.0,2024-01-28,667.0,667.0,2467.0,Half1,0,5.0,0,2,3.0,0,11:07,DET 45,15,29.0,(11:07) (Shotgun) 16-J.Goff pass short middle to 87-S.LaPorta to SF 46 for 9 yards (57-D.Greenlaw). SF-57-D.Greenlaw was injured during the play.,pass,9.0,1,0,1.0,0,0,0,short,middle,6.0,3.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,14.0,7.0,7.0,14.0,7.0,7.0,0.0,0.0,0.663221657276154,0.336778342723846,-0.0124647617340088,0.349243104457855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,9.0,00-0039065,S.LaPorta,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,00-0034982,,D.Greenlaw,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.780041873455048,21.9958126544952,19,0,Punt,1212,"1/28/24, 18:41:17",2024-01-29T00:28:30.350Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T00:28:34.887Z,,5,Punt,2024-01-29T00:23:51.607Z,7.0,3:32,2.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,13:49,10:17,DET 25,SF 46,1043.0,1237.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,S.LaPorta,87.0,1,0,0.0,0,1,00-0033106,,00-0039065,J.Goff,16.0,00-0033106,S.LaPorta,00-0039065,S.LaPorta,00-0039065,0,0,-0.498027469031513
1237,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,46.0,2024-01-28,623.0,623.0,2423.0,Half1,0,5.0,0,2,4.0,0,10:23,SF 46,6,29.0,"(10:23) 3-J.Fox punts 34 yards to SF 12, Center-43-J.McQuaide, fair catch by 3-R.McCloud.",punt,0.0,0,0,0.0,0,0,0,,,,,,,,34.0,,,3,3,0.0,,,,,3.0,3.0,7,14,14.0,7.0,7.0,14.0,7.0,7.0,0.0,0.0,0.650756895542145,0.349243104457855,-0.0008829832077026,0.350126087665558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0034407,R.McCloud,,,,,,,00-0035156,J.Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,19,0,Punt,1237,"1/28/24, 18:41:17",2024-01-29T00:29:47Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PUNT,1,,,,5,Punt,2024-01-29T00:23:51.607Z,7.0,3:32,2.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,13:49,10:17,DET 25,SF 46,1043.0,1237.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,-0.404655408579856
1260,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,88.0,2024-01-28,617.0,617.0,2417.0,Half1,0,6.0,0,2,1.0,0,10:17,SF 12,10,12.0,(10:17) (Shotgun) 13-B.Purdy pass short right to 23-C.McCaffrey to SF 17 for 5 yards (29-K.Vildor).,pass,5.0,1,0,1.0,0,0,0,short,right,5.0,0.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.350126087665558,0.350126087665558,0.0051141679286956,0.355240255594254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,5.0,00-0033280,C.McCaffrey,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0036307,,K.Vildor,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.769717693328857,23.0282306671143,20,1,First down,1260,"1/28/24, 18:41:17",2024-01-29T00:32:43.903Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T00:32:49.097Z,,6,Turnover,2024-01-29T00:32:43.903Z,5.0,1:40,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,INTERCEPTION,10:17,08:37,SF 12,SF 24,1260.0,1360.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,C.McCaffrey,23.0,1,0,0.0,0,1,00-0037834,,00-0033280,B.Purdy,13.0,00-0037834,C.McCaffrey,00-0033280,C.McCaffrey,00-0033280,0,0,-0.0890516396611929
1292,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,83.0,2024-01-28,578.0,578.0,2378.0,Half1,0,6.0,0,2,2.0,0,09:38,SF 17,5,12.0,(9:38) 19-D.Samuel left end to SF 24 for 7 yards (34-A.Anzalone).,run,7.0,0,0,0.0,0,0,0,,,,,left,end,,,,,3,3,0.0,,,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.355240255594254,0.355240255594254,0.0113116204738617,0.366551876068115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0035719,D.Samuel,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0033914,,A.Anzalone,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,20,1,First down,1292,"1/28/24, 18:41:17",2024-01-29T00:33:23.010Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T00:33:29.850Z,,6,Turnover,2024-01-29T00:32:43.903Z,5.0,1:40,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,INTERCEPTION,10:17,08:37,SF 12,SF 24,1260.0,1360.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,,,D.Samuel,19.0,,,0,1,1.0,0,1,,00-0035719,,D.Samuel,19.0,00-0035719,D.Samuel,00-0035719,D.Samuel,00-0035719,0,0,0.679946948308498
1314,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,76.0,2024-01-28,535.0,535.0,2335.0,Half1,0,6.0,0,2,1.0,0,08:55,SF 24,10,12.0,(8:55) (Shotgun) 13-B.Purdy pass incomplete deep left to 11-B.Aiyuk.,pass,0.0,1,0,1.0,0,0,0,deep,left,16.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.366551876068115,0.366551876068115,-0.0155239105224609,0.351027965545654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,,00-0036261,B.Aiyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.606266796588898,-60.6266796588898,21,0,Turnover,1314,"1/28/24, 18:41:17",2024-01-29T00:34:05.780Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T00:34:09.423Z,,6,Turnover,2024-01-29T00:32:43.903Z,5.0,1:40,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,INTERCEPTION,10:17,08:37,SF 12,SF 24,1260.0,1360.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,B.Aiyuk,11.0,1,0,0.0,0,1,00-0037834,,00-0036261,B.Purdy,13.0,00-0037834,B.Aiyuk,00-0036261,B.Aiyuk,00-0036261,0,0,-0.517862688750029
1337,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,76.0,2024-01-28,531.0,531.0,2331.0,Half1,0,6.0,0,2,2.0,0,08:51,SF 24,10,12.0,(8:51) 13-B.Purdy pass incomplete short right to 11-B.Aiyuk [79-J.Cominsky].,pass,0.0,0,0,1.0,0,0,0,short,right,15.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.351027965545654,0.351027965545654,-0.0211039781570435,0.329923987388611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,,00-0036261,B.Aiyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035265,J.Cominsky,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.415396988391876,-41.5396988391876,21,0,Turnover,1337,"1/28/24, 18:41:17",2024-01-29T00:34:47.527Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T00:34:51.967Z,,6,Turnover,2024-01-29T00:32:43.903Z,5.0,1:40,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,INTERCEPTION,10:17,08:37,SF 12,SF 24,1260.0,1360.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,B.Aiyuk,11.0,1,0,0.0,0,1,00-0037834,,00-0036261,B.Purdy,13.0,00-0037834,B.Aiyuk,00-0036261,B.Aiyuk,00-0036261,0,0,-0.687344262842089
1360,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,76.0,2024-01-28,527.0,527.0,2327.0,Half1,0,6.0,0,2,3.0,0,08:47,SF 24,10,12.0,"(8:47) (Shotgun) 13-B.Purdy pass deep middle intended for 19-D.Samuel INTERCEPTED by 44-M.Rodriguez (93-J.Paschal) at SF 40. 44-M.Rodriguez pushed ob at SF 21 for 19 yards (15-J.Jennings). PENALTY on DET-2-C.Gardner-Johnson, Illegal Blindside Block, 15 yards, enforced at SF 31.",pass,0.0,1,0,1.0,0,0,0,deep,middle,16.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.329923987388611,0.329923987388611,-0.0442196726799011,0.28570431470871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,,00-0035719,D.Samuel,,,,,,,,,,,,,00-0037289,M.Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,00-0036259,,J.Jennings,,,,,,,,,,,,,,0.0,,,,,,,00-0038096,J.Paschal,00-0037289,M.Rodriguez,,,,,,,,,,,,,,,,,,,,,DET,9.0,DET,00-0035253,C.Gardner-Johnson,15.0,0,,Illegal Blindside Block,0.0,0.0,0.0,0.0,,,2023,0.631972014904022,-63.1972014904022,21,0,Turnover,1360,"1/28/24, 18:41:17",2024-01-29T00:35:27.367Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,INTERCEPTION,0,,2024-01-29T00:35:36.610Z,,6,Turnover,2024-01-29T00:32:43.903Z,5.0,1:40,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,INTERCEPTION,10:17,08:37,SF 12,SF 24,1260.0,1360.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,D.Samuel,19.0,1,0,0.0,0,1,00-0037834,,00-0035719,B.Purdy,13.0,00-0037834,D.Samuel,00-0035719,D.Samuel,00-0035719,1,0,-2.51307496312074
1408,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,46.0,2024-01-28,517.0,517.0,2317.0,Half1,0,7.0,0,2,1.0,0,08:37,SF 46,10,46.0,(8:37) (Shotgun) 26-J.Gibbs right end to DET 49 for -5 yards (54-F.Warner).,run,-5.0,1,0,0.0,0,0,0,,,,,right,end,,,,,3,3,0.0,,,,,3.0,3.0,7,14,14.0,7.0,7.0,14.0,7.0,7.0,0.0,0.0,0.71429568529129,0.28570431470871,-0.0263386964797974,0.312043011188507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0039139,J.Gibbs,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034815,F.Warner,,,,,,,,,,,,,SF,,00-0034815,,F.Warner,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,22,1,First down,1408,"1/28/24, 18:41:17",2024-01-29T00:37:11.707Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T00:37:16.410Z,,7,Touchdown,2024-01-29T00:37:11.707Z,5.0,2:43,3.0,1.0,1.0,2.0,2.0,0.0,INTERCEPTION,TOUCHDOWN,08:37,05:54,SF 46,SF 15,1408.0,1527.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,J.Gibbs,26.0,,,0,1,0.0,0,1,,00-0039139,,J.Gibbs,26.0,00-0039139,J.Gibbs,00-0039139,J.Gibbs,00-0039139,0,0,-1.05527516105212
1430,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,DET,51.0,2024-01-28,477.0,477.0,2277.0,Half1,0,7.0,0,2,2.0,0,07:57,DET 49,15,46.0,(7:57) (Shotgun) 16-J.Goff pass short middle to 87-S.LaPorta to SF 35 for 16 yards (57-D.Greenlaw; 20-A.Thomas).,pass,16.0,1,0,1.0,0,0,0,short,middle,5.0,11.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,14,14.0,7.0,7.0,14.0,7.0,7.0,0.0,0.0,0.687956988811493,0.312043011188507,0.0523518323898315,0.259691178798676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,16.0,00-0039065,S.LaPorta,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034982,D.Greenlaw,SF,00-0037008,A.Thomas,SF,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.799898684024811,20.0101315975189,22,1,First down,1430,"1/28/24, 18:41:17",2024-01-29T00:37:51.577Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T00:37:57.217Z,,7,Touchdown,2024-01-29T00:37:11.707Z,5.0,2:43,3.0,1.0,1.0,2.0,2.0,0.0,INTERCEPTION,TOUCHDOWN,08:37,05:54,SF 46,SF 15,1408.0,1527.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,J.Goff,16.0,,,S.LaPorta,87.0,1,0,1.0,0,1,00-0033106,,00-0039065,J.Goff,16.0,00-0033106,S.LaPorta,00-0039065,S.LaPorta,00-0039065,0,0,1.80241621518508
